개방자치단체코드,관리번호,구분명,근거법령명,화장실명,소재지도로명주소,소재지지번주소,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,개방시간상세,설치연월,화장실소유구분명,오물처리방식,안전관리시설설치대상여부,비상벨설치여부,비상벨설치장소,화장실입구CCTV설치유무,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3830000,202238300000102112,공중화장실,법제3조제17호-영제3조제2항제1호,11번가주유소 화장실,"경기도 안양시 동안구 시민대로 98, 11번자주유소 (호계동)",경기도 안양시 동안구 호계동 907-3,1,0,0,0,0,0,1,0,0,11번가주유소,0314538876,상시,,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,N,N,,,2022-12-31,I,2026-05-15 18:43:46,2024-02-15 19:25:32
3830000,202238300000102113,개방화장실,,103에비뉴 개방화장실,"경기도 안양시 동안구 관악대로 103, 103에비뉴 (비산동)",경기도 안양시 동안구 비산동 550-1 103에비뉴,3,2,1,1,0,0,3,0,0,103에비뉴,0314439995,,00:00~24:00,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,,N,,N,Y,여자화장실,,2022-12-31,I,2026-05-15 18:43:46,2022-12-31 11:59:21
3830000,202338300000100001,공중화장실,법제3조제5호,임곡공원 공중화장실,,경기도 안양시 동안구 비산동 산 167,1,1,1,0,0,0,1,1,0,안양시 공원관리과,03180455015,상시,,202212,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,Y,여자화장실,,2022-12-31,I,2026-05-15 18:43:46,2023-12-28 10:26:12
3830000,202338300000100002,개방화장실,,진한빌딩(2층) 개방화장실,"경기도 안양시 동안구 인덕원로24번길 56, 2층 (관양동)",경기도 안양시 동안구 관양동 1496,1,2,0,0,0,0,1,0,0,민간건물,,,24시간,202303,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,,N,,N,N,,,2023-03-02,I,2026-05-15 18:43:46,2023-04-13 16:27:30
3830000,202338300000100003,개방화장실,법제3조제17호-영제3조제2항제1호,아이에스비즈타워 개방화장실,"경기도 안양시 만안구 덕천로152번길 25, 안양아이에스BIZ타워센트럴 (안양동)",경기도 안양시 만안구 안양동 1432 안양아이에스BIZ타워센트럴,5,4,1,1,0,0,10,1,0,아이에스비즈타워,0314205003,상시,,202303,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,N,N,,,2023-03-28,I,2026-05-15 18:43:46,2024-02-15 19:25:14
3830000,202338300000100004,개방화장실,법제3조제17호-영제3조제2항제1호,한솔센트럴파크1차 개방화장실,"경기도 안양시 동안구 평촌대로 217, 한솔센트럴파크 I 1층 (호계동)",경기도 안양시 동안구 호계동 1048-3 한솔센트럴파크 I,2,2,0,0,0,0,2,1,0,한솔센트럴파크1차 관리소,0313888101,상시,,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,N,N,,,2023-06-27,I,2026-05-15 18:43:46,2024-02-15 19:25:06
3830000,202338300000100005,공중화장실,,안양만안경찰서,"경기도 안양시 만안구 냉천로 63, 안양만안경찰서 (안양동)",경기도 안양시 만안구 안양동 578-8 안양만안경찰서,3,2,1,1,0,0,6,1,0,안양만안경찰서,,,09:00~18:00,,공공기관-국가공공기관,수세식,,N,,N,Y,여자화장실,,2023-08-03,I,2026-05-15 18:43:46,2023-08-03 10:58:09
3830000,202338300000100006,개방화장실,법제3조제17호-영제3조제2항제1호,제일빌딩,"경기도 안양시 동안구 평촌대로223번길 64, 제일빌딩 (호계동)",경기도 안양시 동안구 호계동 1045-2 제일빌딩,2,3,0,0,0,0,2,0,0,제일빌딩,,상시,,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,N,N,,,2023-08-25,I,2026-05-15 18:43:46,2024-02-15 19:24:52
3830000,202338300000100007,개방화장실,법제3조제17호-영제3조제2항제1호,중앙프라자,경기도 안양시 동안구 평촌대로223번길 42 (호계동),경기도 안양시 동안구 호계동 1045-9,2,2,0,0,0,0,2,0,0,중앙프라자,,상시,,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,N,N,,,2023-08-25,I,2026-05-15 18:43:46,2024-02-15 19:24:59
3830000,202338300000100008,개방화장실,법제3조제17호-영제3조제2항제1호,현대프라자,"경기도 안양시 동안구 평촌대로223번길 16, 현대프라자 (호계동)",경기도 안양시 동안구 호계동 1044-5 현대프라자,2,3,0,0,0,0,3,0,0,현대프라자,,상시,,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,N,N,,,2023-08-25,I,2026-05-15 18:43:46,2024-02-15 19:23:52
3830000,202338300000100009,개방화장실,법제3조제17호-영제3조제2항제1호,에이스프라자,경기도 안양시 동안구 평촌대로223번길 28 (호계동),경기도 안양시 동안구 호계동 1044-1,3,3,0,0,0,0,3,0,0,에이스프라자,,상시,,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,N,N,,,2023-08-25,I,2026-05-15 18:43:46,2024-02-15 19:21:36
3830000,202338300000100010,개방화장실,법제3조제17호-영제3조제2항제1호,에이스 하이테크시티 범계,"경기도 안양시 동안구 시민대로109번길 29, 에이스하이테크시티 범계 (호계동)",경기도 안양시 동안구 호계동 900 에이스하이테크시티 범계,2,1,2,2,0,0,3,2,0,에이스하이테크시티,,정시,08:00~20:00,,민간,수세식,N,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:46,2023-12-28 10:25:17
3830000,202338300000100011,공중화장실,법제3조제17호-영제3조제2항제1호,안양4동 복지회관 공중화장실,경기도 안양시 만안구 냉천로193번길 31 (안양동),경기도 안양시 만안구 안양동 711-266,1,1,0,1,0,0,2,0,0,안양4동 행정복지센터,03180453630,정시,09:00~20:00,,공공기관-지방자치단체,수세식,Y,N,,Y,N,,,2023-12-31,I,2026-05-15 18:43:46,2023-12-28 18:00:35
3830000,202438300000100001,공중화장실,법제3조제17호-영제3조제2항제1호,만안청소년수련관,"경기도 안양시 만안구 냉천로31번길 33, 만안청소년수련관 (안양동)",경기도 안양시 만안구 안양동 462-5 만안청소년수련관,18,18,1,0,0,0,43,1,0,만안청소년수련관,0314704700,정시,09:00~22:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:46,2024-02-15 19:21:07
3830000,202438300000100002,공중화장실,법제3조제17호-영제3조제2항제1호,평촌청소년문화의집,경기도 안양시 동안구 흥안대로 394 (평촌동),경기도 안양시 동안구 평촌동 133-8,3,0,1,2,0,0,7,1,0,평촌청소년문화의집,0313607253,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,Y,남자화장실+여자화장실,Y,Y,여자화장실,,2023-12-31,I,2026-05-15 18:43:46,2024-01-05 14:06:02
3830000,202438300000100003,공중화장실,법제3조제4호,중앙시장 상인회관 공중화장실,경기도 안양시 만안구 냉천로185번길 8 (안양동),경기도 안양시 만안구 안양동 711-280,0,0,1,1,0,0,1,1,0,기업경제과,03180452563,상시,,,민간,수세식,Y,Y,여자화장실,Y,N,,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 19:20:46
3830000,202438300000100004,공중화장실,법제3조제4호,남부시장 공중화장실,경기도 안양시 만안구 장내로140번길 51 (안양동),경기도 안양시 만안구 안양동 622-378,3,3,1,0,0,0,5,0,0,기업경제과,03180452563,상시,,200803,민간,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 19:20:57
3830000,202438300000100005,공중화장실,법제3조제4호,박달시장 공중화장실,경기도 안양시 만안구 양화로 132-3 (박달동),경기도 안양시 만안구 박달동 21-8,3,4,1,0,0,0,5,0,0,기업경제과,03180452563,상시,,200405,민간,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 19:20:37
3830000,202438300000100006,공중화장실,법제3조제4호,관양시장 공중화장실,경기도 안양시 동안구 관평로336번길 31 (관양동),경기도 안양시 동안구 관양동 1407-8,3,3,1,0,0,0,4,0,0,기업경제과,03180452563,정시,07:00~20:00,200904,민간,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 19:20:18
3830000,202438300000100007,공중화장실,법제3조제6호,석수공영차고지,"경기도 안양시 만안구 일직로 119, 안양시내버스공영차고지 (석수동)",경기도 안양시 만안구 석수동 555-7 안양시내버스공영차고지,16,18,2,0,0,0,18,2,0,안양도시공사(교통지원부),0313895332,상시,,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,Y,남자화장실+여자화장실,N,N,,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 16:13:31
3830000,202438300000100008,공중화장실,법제3조제13호,호계체육관,"경기도 안양시 동안구 귀인로80번길 52, 호계체육관 (호계동)",경기도 안양시 동안구 호계동 177 호계체육관,7,17,3,0,0,0,23,3,0,안양도시공사(동안체육사업부),0313895394,정시,09:00~22:00,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,N,N,,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 16:14:56
3830000,202438300000100009,공중화장실,법제3조제13호,호계복합수영장,"경기도 안양시 동안구 경수대로 504, 호계복합청사 및 호계3동 주민센터 (호계동)",경기도 안양시 동안구 호계동 764-5 호계복합청사 및 호계3동 주민센터,2,2,0,0,0,0,3,0,0,안양도시공사(동안체육사업부),0313895395,정시,09:00~22:00,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,N,N,,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 16:55:51
3830000,202438300000100010,공중화장실,법제3조제13호,비산체육공원화장실,"경기도 안양시 동안구 평촌대로 489-29, 관리동 (비산동)",경기도 안양시 동안구 비산동 20 관리동,3,5,1,0,0,0,8,1,0,안양도시공사(동안체육사업부),0313895396,상시,,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,Y,Y,여자화장실,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 16:17:34
3830000,202438300000100011,공중화장실,법제3조제13호,비산체육공원 간이화장실,"경기도 안양시 동안구 평촌대로 489-29, 관리동 (비산동)",경기도 안양시 동안구 비산동 20 관리동,1,1,0,0,0,0,2,0,0,안양도시공사(동안체육사업부),0313895397,상시,,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,N,N,,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 16:18:53
3830000,202438300000100012,공중화장실,법제3조제16호-영제3조제1항제1호,박달복합청사,경기도 안양시 만안구 박달로 470 (박달동),경기도 안양시 만안구 박달동 141-2,10,10,5,0,0,0,5,0,0,안양도시공사(만안체육사업부),0313897885,정시,06:00~21:00,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,Y,장애인화장실,N,N,,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 16:47:25
3830000,202438300000100013,공중화장실,법제3조제5호,안양새물공원,경기도 안양시 만안구 석천로 1 (박달동),경기도 안양시 만안구 박달동 655,3,2,1,1,1,1,7,1,1,안양도시공사(만안체육사업부),0313897886,상시,,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,Y,장애인화장실+여자화장실,N,N,,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 16:49:29
3830000,202438300000100014,공중화장실,법제3조제13호,안양새물공원 축구장,경기도 안양시 만안구 석천로 1 (박달동),경기도 안양시 만안구 박달동 655,1,2,1,0,0,0,2,0,0,안양도시공사(만안체육사업부),0313897887,상시,,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,Y,여자화장실,N,N,,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 16:51:40
3830000,202438300000100015,공중화장실,법제3조제13호,서조체육시설 관리동 화장실,경기도 안양시 만안구 삼봉로 158 (박달동),경기도 안양시 만안구 박달동 214,2,2,0,0,0,0,1,0,0,안양도시공사(만안체육사업부),0313897888,정시,05:00~24:00,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,N,N,,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 16:54:34
3830000,202438300000100016,공중화장실,법제3조제13호,서조체육시설다목적구장 화장실,경기도 안양시 만안구 삼봉로 158 (박달동),경기도 안양시 만안구 박달동 214,0,2,1,0,0,0,2,1,0,안양도시공사(만안체육사업부),0313897889,정시,05:00~24:00,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,N,N,,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 16:54:18
3830000,202438300000100017,개방화장실,법제3조제17호-영제3조제2항제1호,백두프라자 개방화장실,"경기도 안양시 동안구 평촌대로217번길 27, 백두프라자 (호계동)",경기도 안양시 동안구 호계동 1049 백두프라자,2,3,1,0,0,0,2,1,0,백두프라자,,상시,,,민간,수세식,N,N,,N,N,,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 19:19:53
3830000,202438300000100018,공중화장실,법제3조제5호,한가람어린이공원,,경기도 안양시 동안구 관양동 1586-3,0,1,1,1,0,0,2,1,0,공원관리과,03180455021,상시,,,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,N,,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 17:04:44
3830000,202438300000100019,공중화장실,법제3조제16호-영제3조제1항제1호,삼덕도서관 화장실,"경기도 안양시 만안구 병목안로 58, 안양시립삼덕도서관 (안양동)",경기도 안양시 만안구 안양동 782-30 안양시립삼덕도서관,7,8,4,0,0,0,14,4,1,만안구도서관,03180456350,정시,09:00~18:00,201609,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2024-02-01,I,2026-05-15 18:43:46,2024-02-15 17:20:37
3830000,202438300000100023,개방화장실,법제3조제17호-영제3조제2항제1호,카페수다벅스 개방화장실,"경기도 안양시 만안구 명학로 56, 카페수다벅스 (안양동)",경기도 안양시 만안구 안양동 356,0,0,1,0,0,0,0,1,0,카페수다벅스,,정시,08:00~18:00,,민간,수세식,N,N,,N,N,,,2024-05-01,I,2026-05-15 18:43:46,2024-05-13 17:04:39
3830000,202438300000100024,간이화장실,법제3조제5호,간촌유아숲체험 어린이화장실,,경기도 안양시 동안구 관양동 1776,0,0,0,0,1,1,0,0,1,안양시 녹지과,03180455018,정시,09:00~18:00,202212,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2022-12-31,I,2026-05-15 18:43:46,2024-07-29 14:00:29
